account_length,number_vmail_messages,total_day_charge,total_eve_charge,total_night_charge,total_intl_charge,number_customer_service_calls,churn
127,0,37.52,14.47,12.53,4.05,3,1
30,0,28.88,19.14,7.64,3.08,1,0
63,0,36.01,19.63,9.77,2.89,3,0
104,0,46.09934249,19.06679024,8.1917015,2.526762268,0,1
172,0,36.04,2.65,13.2,3.4,3,0
50,0,17.12602471,25.4687252,7.661285492,3.704580017,1,1
37,0,29.39,15.56,10.19,2.65,0,1
21,0,16.95500198,13.42805994,12.56520812,2.957512884,4,1
61,28,32.94592042,14.01522866,9.853420983,2.101549405,3,1
142,0,31.79,11.44,10.9,2,2,0
153,0,28.36,12.2,9.48,3.19,0,0
127,14,24.34,14.44,9.97,3.13,1,0
7,0,35.14,23.89,7.13,2.97,3,0
113,0,21.28,17.54,5.82,2.24,0,0
89,0,39.9572015,22.24470068,11.0270167,1.613638375,3,1
97,0,20.56134009,18.47359711,11.47830036,2.52482454,6,1
69,0,41.75,14.71,5.03,3.83,2,0
137,0,23.99,12.51,11.46,2.16,2,0
105,0,36.26,13.01,10.26,2.92,1,0
193,17,21.08,17.25,9.23,3.32,1,0
17,0,30.67,19.42,8.98,4,0,0
60,30,42.32385557,18.97439121,6.210754322,3.701592097,0,1
87,0,45.3158299,20.4391877,7.20165396,3.863551325,0,1
86,0,39.16788435,23.35944964,9.812144069,2.732371973,1,1
102,39,17.15890547,16.01489287,7.905488636,2.696119154,6,1
97,0,38.93033565,23.56082994,10.6550079,2.552435827,0,1
138,0,40.23655997,14.52003985,9.867399403,3.114539784,0,1
148,0,28.7,21.09,11.28,2.86,1,0
98,0,23.08363987,17.54904957,9.289517076,2.436605449,6,1
101,0,35.12,19.12,11.25,3.94,0,0
68,0,27.12,20.47,9.46,3.08,1,0
80,0,35.7217062,22.00460752,11.21707345,3.300179859,1,1
99,0,21.18,12.44,7.62,2.84,1,0
120,7,25.41284593,17.22129042,4.593577035,2.491921059,4,1
74,0,48.59756139,21.35907249,6.514877217,3.199598374,0,1
30,0,24.65,20.46,8.87,1.92,3,0
117,0,31.37,29.89,9.71,2.35,1,0
119,0,43.12361208,17.91779242,11.35494229,2.601182062,5,1
84,18,23.26,17.03,8.96,2.16,3,0
135,0,34.31,19.13,9.2,2.78,1,0
151,0,30.38,24.83,11.97,2.65,0,0
106,0,46.06336923,24.39629439,10.65909851,2.822209368,1,1
103,0,28.53,18.1,9.37,3.51,5,0
36,43,5.08,10.97,14.67,2.32,2,0
77,0,29.84,17.43,11.03,4.81,4,0
41,43,27.01,23.83,9.74,2.92,2,0
108,0,41.85,17.2,8.1,2.54,1,0
118,0,48.81919053,19.2051749,6.832866736,2.920371162,1,1
100,0,16.41,17.87,6.59,3.38,1,1
99,19,14.91,18.96,8.2,1.97,2,0
78,0,30.02,15.25,8.02,4.48,2,1
148,11,42.99,24.17,11.83,3.32,1,0
118,0,30.6361911,16.30430626,6.692915597,3.322614533,2,1
80,0,33.59,13.98,4.23,1.73,1,0
95,0,21.41149166,18.41232493,11.48595938,1.984863405,6,1
119,29,20.03,21.83,6.64,2.05,3,0
37,0,26.12128954,12.74663984,10.53632522,2.809511615,4,1
25,0,27.49,18.37,7.95,3.35,1,0
22,14,33.85,18.85,2.96,1.13,1,0
46,0,10.59297684,15.54436206,7.538724113,2.841217367,0,1
65,0,23.14,23.2,9.91,1.19,1,0
16,0,24.62,14.02,10.42,2.21,2,0
78,0,32.83,14.63,5.83,2.75,0,0
11,36,49.88,14.8,9.54,1.86,1,0
58,0,21.2092215,11.59497753,13.18188999,2.638882846,2,1
121,0,41.85323674,21.94634423,8.645978969,2.597206389,1,1
110,0,46.09,20.15,10.8,2.65,2,1
135,23,28.84363091,23.11211396,8.902650715,3.314122912,0,1
110,0,55.99278573,18.02733359,11.63363592,3.420727393,1,1
17,0,28.65,25.26,11.01,2.38,3,0
101,0,22.7,18.67,9.45,3.16,1,0
105,42,17.32,18.96,10.87,3.48,0,0
104,0,16.52,13.23,11.77,3.35,0,0
133,28,34.95695532,20.01566993,6.97,3.300761169,2,1
129,0,33.73,22.5,5.01,2.48,2,0
39,0,30.43,12.6,6.61,2.38,2,0
158,0,32.86,17.69,10.26,1.92,1,0
66,0,19.36,23.1,9.75,4.21,2,0
152,39,41.33,20.12,8.6,2.67,1,0
69,0,33.2,18.42,11.7,3.38,3,0
82,0,50.89036,15.76641431,11.974396,3.182685684,0,1
137,0,19.64,19.23,8.06,3.67,0,0
83,32,16.1,13.12,9.02,2.86,2,0
113,0,36.7,20.41,7.05,1.32,3,0
118,0,49.67988211,14.81684449,9.119034238,3.546518806,1,1
42,0,30.72,14.84,7.44,3.24,2,0
103,0,29.19,12.28,7.11,1.84,3,0
52,0,36.7,18.45,15.43,1.4,1,0
51,0,40.15006524,27.07131358,8.52372905,2.60233718,0,1
40,0,41.9721316,22.21999779,9.271994701,2.888053876,2,1
113,30,31.25,15.59,10.58,3.13,0,0
96,0,25.5,18.57,9.56,2.65,3,0
78,0,23.92,16.59,11.38,3.16,0,0
131,0,19.11000647,12.57522558,9.035163267,3.41561238,4,1
66,0,24.89,16.7,10.35,2.11,1,0
142,23,17.37,19.52,7.93,2.43,1,0
24,29,40.17,16.22,5.81,1.94,3,0
49,0,45.03314169,17.57106111,9.174764267,3.704167892,1,1
137,0,23.93709542,15.5961995,8.185413258,2.054764559,5,1
104,0,25.19,13.75,11.67,2.97,0,0
137,0,40.29753839,14.8147689,11.03615255,3.536307225,0,1
125,0,34.58,10.94,8.57,2.97,1,0
218,0,31.33139256,16.37769048,9.97124859,1.742448655,1,1
74,38,29.92,24.5,8.02,4,2,0
47,0,30.11,18.48,8.63,2.62,2,0
97,0,43.30071157,23.27315872,10.26433144,3.063526175,1,1
147,0,22.2,17.69,9.21,4.21,3,0
125,0,25.99129487,11.08031537,10.85278448,2.292431332,2,1
25,0,48.92586902,20.62167445,6.692664175,2.104806365,1,1
144,33,42.77,16.8,9.41,3.29,2,0
77,0,10.61,14.44,9.43,1.54,5,1
185,0,23.73,21.27,7.11,2.92,1,0
212,0,38.42,25.89,8.15,3.4,2,1
74,0,52.92943664,14.51275691,12.46334089,1.695169214,1,1
86,0,36.18,7.73,6.85,3.21,2,0
170,0,44.18,20.83,6.05,2.27,3,0
109,0,37.21,25.49,7.14,3.05,2,0
64,0,24.94,12.61,10.74,3.38,3,0
87,0,23.17,14.64,6.19,1.92,0,0
169,0,23.07,18.96,7.54,2.57,1,0
94,32,31.54796475,15.68600684,6.756414786,1.932999145,3,1
26,0,20.28845224,11.69661972,11.78650196,2.13548757,4,1
138,0,40.81743491,14.45289428,8.640237011,2.570190714,1,1
95,41,23.26,17.07,6.02,2.78,5,1
105,0,30.92,19.85,8.76,2.19,1,0
61,0,39.81,18.42,5.88,3.75,1,0
122,0,39.8,17.02,10.68,3.54,2,0
145,24,25.08,14.93,11.34,4.21,2,0
117,0,20.23,15.94,8.52,3.11,1,0
58,0,40.61,15.91,8.15,3.19,2,0
65,0,30.88434666,16.38681465,6.634636599,2.568259605,4,1
71,0,43.3545665,23.35027277,11.49439143,3.177137309,0,1
113,0,21.78129029,19.5971769,9.077795983,3.14650569,5,1
154,0,59.64,18.4,11.43,2.73,1,1
110,0,25.47,15.3,6.3,3.16,2,0
132,0,29.36,29.24,13.57,1.49,0,0
85,0,29.99,19.12,9.88,3.11,1,0
90,0,19.45,10.85,11.39,2.73,2,0
116,0,29.5,16.5,9.36,4.37,3,0
98,0,23.00584771,17.57053849,9.225673113,2.420443838,6,1
20,0,31.76,21.54,12.29,3.32,2,0
12,0,34.78,18.06,8.19,2.65,2,0
98,32,16.07272461,22.21024406,7.355791329,2.636617818,2,1
92,0,24.68874863,25.81571766,12.2181401,1.897875988,2,1
78,0,42.99,15.16,11.88,2.57,3,0
87,18,21.13,16.67,13.05,1.94,1,0
132,0,20.66,21.51,8.81,2.89,1,0
80,0,37.4,17.65,7.58,3.27,2,0
177,0,39.19156546,10.63548149,6.543870964,3.912108635,2,1
100,0,29.46732103,18.17972752,11.35832921,3.174779538,0,1
79,32,8.6,17.12,6.61,1.13,2,0
183,0,43.63709868,21.0575504,8.263781863,3.334970956,1,1
106,0,26.96,18.7,11.38,2.46,0,0
127,0,17.48,12.21,8.61,2.7,1,0
16,0,38.86,17.71,8.79,3.21,0,0
104,0,23.75,17.22,9.16,3.05,2,0
62,0,44.21014199,20.54358854,9.47591591,3.914869156,0,1
132,0,16.83,16.1,7.03,2.27,1,0
98,0,27.68,15.73,9.88,1.62,2,0
74,0,36.62589091,27.05935439,9.594050171,2.499360965,1,1
81,0,33.73,17.93,8.7,2.81,2,0
104,0,34.6442724,19.62228019,8.810996105,2.842941644,1,1
67,0,29.19,9.38,8.79,3.21,2,0
130,0,19.65,14.26,6.38,3.4,1,0
98,0,43.87162378,18.00359657,10.7729092,2.226083407,3,1
117,0,22.9,15.3,9.04,2.08,1,0
137,0,40.3006132,14.82963047,11.09508634,3.557574637,0,1
53,18,24.96,26.35,8.04,1.94,0,0
45,23,25.99374795,19.99793425,11.96032449,4.158112503,2,1
46,0,20.46177199,11.93746267,10.52120105,2.066086019,5,1
168,0,27.31857007,15.92067134,5.486214675,2.485920727,1,1
88,0,19.33,14.03,6.37,2.92,1,0
115,26,22.49,23.24,8.81,4,0,0
163,0,20.81,9.64,8.11,3.38,1,0
64,43,20.13,12.25,7.11,2.3,1,0
135,0,23.73790659,13.31306221,7.611440752,2.101267589,4,1
76,40,30.24,10.14,6.32,2.78,2,0
41,0,34.49,13.07,5.11,2.43,3,0
151,26,31.88701073,13.50049242,8.181063766,2.794892676,1,1
76,0,11.42953843,15.22642577,9.301688428,1.752128002,4,1
121,41,36.64,20.55,6.61,2.59,1,0
147,0,47.03650814,18.40148796,12.69913225,1.903326381,1,1
115,0,22.98983492,19.53693875,8.870495241,2.875381513,5,1
61,0,43.63574347,13.80029641,9.356870358,4.67,1,1
68,0,27.56,13.18,8.54,2.97,5,1
98,0,35.19,21.79,6.19,2.81,2,0
69,0,38.59,21.99,7.64,2.4,2,0
133,0,44.50063084,20.80529151,7.156426516,2.566463564,0,1
2,0,21.96135938,16.62722452,10.22825193,2.072663093,2,1
75,0,24.93264266,15.82807367,8.977816657,2.731198549,2,1
174,0,51.12234535,24.90748765,8.805274277,2.69158372,5,1
118,0,49.61201025,13.74126493,9.662417004,3.463349949,1,1
25,0,30.4,12,9.14,2.27,2,0
62,0,47.36945578,15.82924831,10.09471525,4.133214222,1,1
27,32,32.35,23.72,6.02,2.27,2,0
100,0,36.75,18.33,6.23,2.75,0,0
114,28,23.19,14.45,8.62,3.94,2,1
196,0,39.78,21.21,7.79,2.46,2,0
74,24,21.11,22.63,7.05,3.11,3,0
79,0,22.13,24.73,8.77,3.78,3,0
53,0,46.18956856,20.34650784,8.437814978,2.840555912,0,1
105,0,36.42697265,19.89210311,8.739016032,3.300204338,1,1
146,0,36.52,19.63,10.07,1.57,3,0
111,0,21.28032959,17.94687158,8.126363279,3.147003417,5,1
166,32,25.23,14.5,9.07,3.05,1,0
20,0,22.36,13.75,7.14,4,0,0
112,0,36.99,16.63,8.05,2.81,2,0
86,0,30.79,19.51,5.5,1.51,5,0
167,0,41.62,5.17,7.95,2.89,2,0
96,0,37.61916562,24.3635616,9.042156359,3.132169505,1,1
78,0,22.37,24.68,8.57,0,3,0
60,0,35.24072563,25.89768393,9.09,2.835641511,0,1
87,28,34.46,21.16,8.31,3.97,1,0
113,34,7.63,11.41,7.58,3.59,1,0
110,0,48.5271547,13.66324704,11.05670667,2.463579634,0,1
101,0,26.92643407,15.97568335,9.890160869,3.647747835,4,1
89,15,46.58,16.34,5.67,3.21,0,0
138,0,19.95223114,21.65022504,9.999254612,2.436043,4,1
93,0,30.52,16.31,7.45,3.24,0,0
117,0,32.49,24.04,3.82,3.24,2,0
83,0,28.13291915,12.23905318,7.519096714,2.727029572,4,1
90,26,28.89277862,16.08735903,9.488812421,3.534850961,0,1
59,0,36.31679837,26.14389983,10.58865053,2.416328959,0,1
127,0,30.07,14.27,8.2,2.08,1,1
92,0,44.7259618,18.54222945,12.12411238,3.108365003,3,1
79,0,26.12829344,15.6002695,10.05344313,3.63014965,4,1
112,0,28.74526284,15.47648195,7.261357397,2.266412811,4,1
82,41,19.87,19.4,11.31,2.67,1,0
86,0,14.2,18.79,15.74,3.4,0,0
101,21,40.46,17.82,10.49,2.7,2,0
74,0,21.47301257,17.32801185,9.452003322,3.586117616,1,1
136,0,43.91964235,14.69630894,13.15428458,2.935089413,0,1
71,0,39.56,17.7,8.74,2.75,1,0
152,0,23.36284021,16.012426,8.600000009,3.977100593,0,1
127,19,22.05,13.67,11.93,3.29,2,0
110,0,12.67,17.07,8.65,2.65,3,0
127,0,24.34,15.26,7.73,1.67,4,1
123,27,37.18,13.89,7.82,4.05,0,0
87,0,37.64,16.59,5.43,3.7,1,0
47,30,33.42,20.52,10.17,3.48,2,0
130,0,34.77,15.16,10.33,3.4,0,0
69,33,45.56097829,21.40739214,7.276526517,2.259727948,1,1
160,0,47.53133649,23.06605774,9.66266207,2.391028388,1,1
55,0,45.83,14.59,9.86,2.21,1,0
175,34,26.90157265,12.54405574,7.986981048,1.620259198,5,1
45,0,26.47,22.13,8.65,2.97,1,0
156,0,40.41,15.43,8.36,2.08,1,0
118,0,26.28,15.66,9.78,3.4,2,0
98,0,26.93,26.06,6.49,0.57,1,0
122,0,40.21558449,22.94158403,10.24229873,2.757545486,2,1
41,34,33.05,21.67,7.21,4.64,2,0
100,25,36.7,21.92,8.11,3.13,1,0
87,0,45.31090307,20.44619602,7.2019595,3.865823779,0,1
150,35,23.73,28.29,9.62,2.38,2,0
101,0,44.1654108,20.12251701,11.34593003,3.398277662,0,1
82,0,56.22148912,17.90024215,11.42226386,3.025581131,0,1
44,0,21.32845488,22.00370014,7.418911478,3.808103346,4,1
77,37,21.47544095,18.8983229,6.579001801,3.744801429,2,1
125,23,20.49,19.36,7.13,2.75,1,0
126,0,42.11010141,22.04547917,7.845077994,3.486732782,2,1
73,36,16.74054054,24.88675674,7.868016413,2.110743246,2,1
79,0,29.16230761,17.59320892,11.16798505,3.075539592,3,1
55,37,33.58,19.44,14.1,5.32,1,0
94,0,28.25067458,24.26006453,9.01212714,3.117129344,1,1
37,20,29.29981403,17.08911322,13.98421401,2.956434589,1,1
115,0,48.00413591,20.59025782,12.40721938,2.573960054,1,1
91,0,33.54,17.2,13.07,4.13,1,0
114,0,42.68143854,21.53716437,9.898126539,2.60426473,2,1
82,0,46.55,10.52,6.65,1.86,2,0
144,0,47.35,20.46,5.4,3.13,1,1
52,0,40.38659858,12.80707223,9.984222684,2.98006685,7,1
62,0,30.12402008,11.71219889,8.255433909,2.432384187,2,1
30,0,9.18,15.24,11.12,2.75,1,0
78,0,40.51671912,22.12223299,10.77276314,2.320129437,0,1
80,0,45.06684059,17.68208914,11.39509048,2.260083791,0,1
165,35,33.4909186,11.0509186,9.260937154,2.644281739,4,1
102,0,24.55,22.65,9.79,1.92,0,0
122,0,22.3166913,14.26183043,6.925867641,3.420610142,3,1
205,0,8.48,12.81,8.47,2.73,2,0
139,0,33.47,11.65,9.75,2.65,1,0
34,0,49.87743456,23.08409944,8.077232462,2.969263101,1,1
60,0,42.96,18.79,4.95,3.35,2,0
94,0,21.88559591,18.64804603,11.45445013,1.759723783,5,1
87,0,37.92790821,15.76740288,12.70434191,2.722340663,1,1
45,0,13.07374985,15.88114004,8.212280075,2.087024423,0,1
121,0,30.86,18.56,7.27,2.3,1,0
91,0,25.81,8.81,7.03,3.29,1,0
152,0,50.31504852,18.79341806,10.77861526,2.235118118,3,1
136,0,45.33898112,16.21401014,3.917774812,1.193990793,2,1
112,0,41.32329747,20.62504572,10.24337189,2.757456518,3,1
116,24,31.21,17.32,7.51,1.62,2,0
96,0,52.95681127,12.0097361,16.4435372,2.667212217,1,1
72,21,31.74,28.48,8.42,4.46,1,0
62,32,37.13,20.12,8.65,3.56,0,1
122,0,15.86,18.22,7.95,3.27,0,0
108,19,53.11,23.07,7.32,2.73,0,0
115,0,42.21916876,21.35829273,5.54961186,2.699279365,3,1
96,29,25.5,13.55,10.26,2.3,1,0
98,0,40.38201312,23.1229758,10.95180835,2.931517597,0,1
167,0,24.43,6.43,9.81,2.67,0,0
52,0,36.89,12.95,6.04,3.19,2,0
176,0,36.84,19.88,10.4,2.43,1,0
150,0,22.65021018,13.92042353,9.947446712,3.204043384,3,1
182,24,36.58,11.31,9.23,2.94,0,0
74,0,40.91259678,23.13115215,11.03676398,2.559873654,0,1
120,0,33.8,19.56,5.39,2.67,2,0
90,0,26.8654501,14.58386057,10.83533685,2.771294672,4,1
128,0,31.08695164,13.04528405,7.868306096,2.462723735,2,1
105,0,39.54,21.54,6.93,2.84,1,0
137,0,45.0972972,15.81300423,5.05322833,0.531843633,2,1
78,0,32.35,16.53,11.54,3.16,2,0
46,0,23.7,19.01,7.79,3.67,1,0
95,0,27.2,18.3,8.5,2.46,0,0
117,0,29.37159645,18.86493272,5.237858277,2.685305834,4,1
62,0,42.68505867,19.0868946,11.43869131,3.63447267,0,1
165,0,25.59,16.41,14.02,2.78,1,0
85,29,24.58,11.9,7.44,2.94,1,0
136,29,34.36945521,19.54037656,7.926530194,3.530343694,1,1
78,28,25.73868814,18.56330794,9.024715571,2.804416631,4,1
135,0,25.79,10.12,8.1,2.84,0,0
59,0,16.52209688,20.73828224,10.56296928,2.7349609,1,1
138,0,44.25953686,15.05503459,5.720166016,0.980064562,2,1
56,0,26.89,16.82,7.2,2.08,1,0
73,0,32.67,14.33,6.29,2.54,1,0
77,44,17.54,20.09,9.16,3.21,0,1
141,0,14.14,16.2,6.77,2.89,1,0
127,23,30.94,18.37,7.06,2.65,1,0
90,0,26.84,19.89,9.45,3.29,2,0
91,0,46.22,19.71,11.12,2.51,1,1
7,30,37.64,14.09,11.12,2.92,1,0
112,0,55.39873252,18.72063919,10.37474184,3.552937272,1,1
96,0,30.26,25.04,10.9,3.24,2,0
50,0,43.88,13.72,10.13,3.16,1,0
37,0,43.74,11.43,13.78,2.21,3,0
111,0,33.96049227,22.92498043,11.70326484,3.154409863,1,1
50,22,42.99,15.12,7.13,2.3,3,0
104,0,48.5,11.12,8.18,2.84,2,0
46,0,33.86,14.88,9.48,2.75,3,0
157,0,46.95,14.09,6.82,0.59,3,0
138,0,33.35,15,10.46,4.1,0,1
76,0,25.22585343,15.93414697,9.20548619,2.701015088,3,1
65,0,22.22356955,19.35616711,9.361037065,3.470620933,3,1
127,0,41.24570408,21.53024726,8.649861722,3.622992461,1,1
77,0,24.63,12.86,11.36,3.32,2,0
171,0,29.22,21.18,7.87,3.38,1,0
62,0,28.97352654,12.24923357,8.596244383,2.63893599,2,1
133,0,48.38913569,19.34322231,7.570082104,3.405006605,1,1
106,33,41.24548411,19.17574413,8.645576647,2.915375661,1,1
176,31,28.39,14.8,6.98,2.81,3,0
85,0,21.44,23.35,8.3,2.65,1,0
130,0,45.44482763,17.77022253,9.084047997,3.786084374,2,1
147,35,27.59056552,15.62478764,10.13846382,2.967625342,2,1
72,0,30.6,24.88,8.77,2.92,0,0
58,0,34.53120105,23.30877915,8.601443242,2.907134241,0,1
78,25,33.56,25.13,9.53,3.56,0,0
117,0,33.75,15.28,10.53,2.86,0,0
93,36,30.38,15.18,5.71,2.16,2,0
100,0,47.0147523,15.17742975,10.08776443,2.217510036,0,1
81,36,28.02,17.87,7.81,1.16,2,0
88,37,30.89,20.18,9.41,2.57,2,0
84,0,12.8,15.29,8.72,3.32,1,0
103,0,34.88,17.07,11.3,3.02,1,0
52,0,32.08,17.88,8.61,2.92,1,0
114,0,25.01,13.69,12.42,2.43,5,1
145,31,36.72,19.13,10.56,2.89,2,0
111,0,22.53119799,18.7896577,5.77139371,3.427506098,3,1
182,0,39.3588858,23.07579999,9.097960887,2.915847313,1,1
46,0,33.44,17.5,9.75,3.02,3,0
98,0,43.37095703,22.69780684,10.8904076,3.386207345,0,1
131,23,29.04,20.12,13.25,3.43,1,0
88,0,30.92,12.88,6.44,2.03,1,0
58,0,39.92,9.08,8.03,2.67,0,0
50,0,50.2,10.83,7.51,2.59,1,0
136,0,41.36716334,14.92711821,12.22425898,3.573209164,0,1
117,0,51.44,14.2,9.44,2.81,1,1
52,0,43.78294182,18.6536643,10.06219339,4.458562418,1,1
93,0,29.31,17.48,11.06,2.46,1,0
122,0,50.84792803,17.74850304,6.299572725,3.145665151,3,1
41,0,39.46,27.8,10.19,2.94,3,1
99,0,47.20262343,15.39115471,9.97502995,2.268688287,0,1
39,0,10.27,26.03,5.58,3.35,1,0
117,0,27.47,16.69,13.27,3.73,1,0
113,0,21.96028169,19.48114843,8.200411707,2.538667391,2,1
94,0,52.72235951,11.30214583,12.64876443,2.805137019,0,1
139,25,23.51,6.85,7.37,2.24,0,0
126,0,19.53788268,13.49181148,6.969066934,2.733175232,2,1
65,0,31.18,15.61,6.91,2.89,4,1
140,0,27.05,22.93,9.92,2.78,1,0
77,0,21.1,18.27,10.86,3.7,0,0
107,0,17.58,16.09,10.22,3.89,1,0
94,32,31.43697839,15.61855223,6.794063869,1.941430971,3,1
53,0,32.31594709,22.0079789,6.407527779,2.61183556,2,1
94,28,39.64,9.63,5.31,4.35,0,0
79,0,46.59832682,15.8516799,9.582122783,2.38611118,0,1
105,0,35.20299482,20.37534085,8.713826987,3.088072828,1,1
176,32,26.50068839,17.09408996,7.448473141,3.226912036,5,1
148,0,39.7,15.95,5.5,2.59,0,1
224,0,18.94,14.88,9.77,1.49,3,0
103,0,41.91,16.62,9.02,3.16,1,0
141,0,33.41,14.88,9.43,3.81,6,0
98,23,28.71,19.24,7.45,3.86,0,0
48,0,33.69,17.24,6.59,1.38,1,0
67,0,36.06086864,19.98721586,4.398847861,3.11915344,2,1
128,0,21.28,17.46,11.45,5.1,0,0
52,0,43.44977582,18.84868731,10.32846054,4.143124272,2,1
132,33,26.84,13.93,9.69,3.11,3,0
109,0,29.02,20.42,5.36,3.08,2,0
127,0,55.57216428,15.15753775,8.658298772,2.440048319,0,1
87,0,38.88,13.86,6.93,3.19,1,0
42,0,41,9.9,6.85,2.86,0,0
81,0,34.6,24.62,9.58,2.35,3,0
105,0,45.57399363,22.47585063,11.25440556,3.166868722,0,1
127,0,44.49,15.45,4.54,0.89,0,0
77,30,23.58973749,19.67100767,7.470093229,3.52283656,4,1
69,0,38.5055074,19.7028972,3.410724116,4.478986678,2,1
92,33,41.33,18.17,10.29,3.27,2,0
111,0,50.1,25.04,11.7,2.92,1,1
161,0,53.6123302,23.62196226,9.026610853,1.930421783,2,1
99,0,42.78376819,22.3985598,11.44285544,3.558696552,0,1
116,0,25.43,14.27,7.83,4.43,0,0
110,27,28.17119955,20.05906953,8.826476802,3.27922042,1,1
103,22,37.23,26.51,8.87,2.43,3,0
152,0,51.43172361,16.32612284,9.705603839,2.895947793,2,1
17,0,27.68,19.52,14.97,3.67,0,1
111,0,33.51,19.36,9.63,2.51,0,0
156,0,29.67,16.78,10.73,2.86,0,0
87,30,44.68,18.34,6.97,2.11,0,0
145,43,43.81,13.78,12.91,3,2,0
65,0,32.64,11.86,8.43,1.49,2,0
98,0,36.86,16.22,8.44,2.97,0,0
100,0,12.64455659,19.04190776,9.87396104,2.773402218,5,1
84,0,22.13,23.63,13.74,3.78,2,0
54,0,33.61,18.81,8.52,2.11,2,0
112,0,27.52,17.08,6.03,2.89,1,0
62,0,41.7,10.45,10.28,2.3,4,0
155,0,58.57892799,18.65815773,11.30748447,2.594357805,1,1
100,0,47.26,15.02,9.88,2.24,0,1
123,0,27.05,20.54,9.11,1.76,1,0
91,0,24.9964913,14.18841961,9.471283418,4.069242686,1,1
118,0,49.72705811,13.77013626,9.648418785,3.422230181,1,1
130,0,44.23587928,18.89414497,8.689135977,3.139069514,0,1
75,0,53.29887242,14.38704309,12.77110032,1.574542669,2,1
98,0,23.41359771,15.28960268,7.913736927,3.185348032,4,1
45,0,35.29,12.98,9.8,3.35,1,0
58,0,36.31742089,23.61390421,10.96441869,2.46143679,0,1
110,0,25.25,23.49,8.71,3.35,1,0
151,40,26.09145041,22.65930938,9.600769053,1.367036963,1,1
71,0,19.06,13.42,12.22,3,0,0
112,0,41.38,15.48,11.66,3.46,1,0
121,0,52.47910817,15.19946036,8.600344565,2.781380799,1,1
80,0,25.22410245,14.63520323,9.684129376,4.682981151,3,1
161,0,27.14474479,18.03978675,6.836504441,3.399547706,4,1
42,0,43.03693064,21.65551915,7.318655678,2.753803611,3,1
91,0,49.18,15.28,8.4,1.73,1,1
69,0,36.77067036,22.07413442,13.34443212,1.891992459,3,1
88,25,49.05,17.29,10.28,3.51,1,0
60,0,33.49,18.63,4.63,3.4,1,0
101,24,40.89,23.84,9.58,2.81,2,0
126,34,41.63,18.67,9.49,2.62,4,0
166,0,32.52,14.22,7.33,2.75,2,1
134,33,36.80235283,16.12045688,10.78552019,3.173809037,2,1
71,31,19.62,18.48,10.8,3.54,1,0
124,0,18.39,18.22,8.35,3.56,4,1
30,0,27.59,20.74,8.1,2.46,2,0
77,0,17.18085682,10.2850376,9.072786038,3.138062461,4,1
131,0,19.18,16.95,6.42,2.73,0,0
177,21,39.78,20.23,9.09,2.38,0,0
3,0,23.63,21.31,12.88,1.65,4,0
129,0,31.62,22.3,4.45,3.11,4,0
74,0,48.72111542,22.14682068,6.227502536,3.382764098,0,1
105,0,35.89,15.02,9.97,3.97,4,0
51,32,35.04,15.27,14.95,2.75,3,0
40,0,24.89,16.69,10.6,2.54,3,0
89,0,18.9,10.38,8.14,3.4,3,0
93,0,53.01468813,11.02407715,10.01780684,2.837221868,0,1
116,0,48.79152425,20.22115464,7.582813514,2.361649214,1,1
60,0,49.54103453,21.77279493,10.78684079,3.157452683,2,1
75,33,37.03083685,19.51904022,4.948644408,2.967859918,1,1
161,0,26.76870703,16.7815335,7.232233953,2.612120149,4,1
100,0,32.62,17.08,12.24,4.91,1,0
103,0,44.76077354,17.80006446,12.03456278,3.13665639,2,1
53,0,27.9,17.51,8.76,3.08,1,0
147,0,22.60592417,15.03851942,8.078274865,2.758501556,5,1
13,0,47.15509178,14.55593847,10.66860005,3.621023139,1,1
86,0,24.02,13.12,9.48,2.21,1,0
149,0,11.75,11.59,8.18,1.7,1,0
23,0,25.68914391,13.66683396,8.030387447,2.493158672,2,1
81,46,28.61,23.03,10.01,1.81,4,0
56,0,30.21,18.33,10.65,2.84,1,0
92,0,52.74070578,11.36094287,9.610025733,2.713719713,0,1
98,0,40.38,18.12,8.73,2.73,0,0
78,0,17.6,10.02,9.05,3.24,4,1
159,0,44.85092933,26.58163329,8.150532715,2.298505048,1,1
131,0,28.31,17.87,11.57,2.67,1,0
85,0,46.80042671,18.32737751,7.10958594,3.178795432,0,1
112,0,53.26335827,18.61663631,10.05201857,3.709916156,0,1
101,33,34.02,16.06,9.23,4.19,0,0
127,0,44.97,15.23,6.39,2.16,1,0
60,0,48.73800326,21.97085425,10.70502625,3.260576499,2,1
77,0,40.66,12.75,7.24,2.78,5,0
73,31,33.05,14.96,10.35,3.11,0,0
43,39,33.75,13.86,9.55,2.92,1,0
134,0,22.83371802,12.32754451,7.319612694,2.591634408,4,1
76,0,18.24,20.25,12.23,2.7,4,1
148,0,40.21,20.06,10.29,2.24,2,0
137,0,12.89,21.84,9.2,2.84,2,0
43,0,41.72207313,24.84878367,9.669197118,3.297723192,2,1
36,0,19.91,20.01,9.96,2.43,0,0
121,0,25.62,16.77,7.61,2.48,1,0
129,0,23.43,19.19,6.53,2.75,1,1
88,0,26.1,21.39,8.2,2.3,1,0
116,0,27.28215301,15.41938388,7.398205828,2.632143534,5,1
81,0,42.6,15.97,5.41,2.11,1,0
131,0,33.34,15.77,11.25,1.4,2,0
